embedding,clustering,k,alpha,mean,std
w2v_self,kmeans,7,0.25,0.1951041666666667,0.048477794268250746
w2v_self,kmeans,7,0.5,0.19588999999999998,0.04789261692894345
w2v_self,kmeans,7,0.75,0.195885,0.04786746522316339
w2v_self,kmeans,8,0.25,0.18432444444444446,0.04226920303545508
w2v_self,kmeans,8,0.5,0.18374666666666664,0.042606063375576445
w2v_self,kmeans,8,0.75,0.18323555555555554,0.04245847252185233
w2v_self,kmeans,9,0.25,0.15475,0.022825533947752465
w2v_self,kmeans,9,0.5,0.15475,0.022825533947752465
w2v_self,kmeans,9,0.75,0.15475,0.022825533947752465
w2v_self,kmeans,10,0.25,0.14,
w2v_self,kmeans,10,0.5,0.14,
w2v_self,kmeans,10,0.75,0.14,
w2v_self,spectral,2,0.25,0.5264022222222222,0.14584663409474927
w2v_self,spectral,2,0.5,0.5264022222222222,0.14584663409474927
w2v_self,spectral,2,0.75,0.5264022222222222,0.14584663409474927
w2v_self,spectral,3,0.25,0.37062249999999997,0.11197684744377018
w2v_self,spectral,3,0.5,0.3705225,0.1121375449405511
w2v_self,spectral,3,0.75,0.3705225,0.1121375449405511
w2v_self,spectral,4,0.25,0.2883780952380952,0.110439958773816
w2v_self,spectral,4,0.5,0.2880909523809524,0.11047815590469909
w2v_self,spectral,4,0.75,0.2880909523809524,0.11047815590469909
w2v_self,spectral,5,0.25,0.2478892857142857,0.08399174596782011
w2v_self,spectral,5,0.5,0.24775833333333333,0.08404351681791704
w2v_self,spectral,5,0.75,0.24796388888888887,0.08438131062754753
w2v_self,spectral,6,0.25,0.22159380952380953,0.07280017094570802
w2v_self,spectral,6,0.5,0.22143190476190477,0.0726480806240887
w2v_self,spectral,6,0.75,0.22156,0.07249291151620062
w2v_self,spectral,7,0.25,0.20343916666666667,0.07397025327148486
w2v_self,spectral,7,0.5,0.20343916666666667,0.07397025327148486
w2v_self,spectral,7,0.75,0.20343916666666667,0.07397025327148486
w2v_self,spectral,8,0.25,0.17055555555555554,0.07399189622567263
w2v_self,spectral,8,0.5,0.17055555555555554,0.07399189622567263
w2v_self,spectral,8,0.75,0.17055555555555554,0.07399189622567263
w2v_self,spectral,9,0.25,0.15273,0.03398879063586829
w2v_self,spectral,9,0.5,0.15273,0.03398879063586829
w2v_self,spectral,9,0.75,0.15236,0.03419253329797799
w2v_self,spectral,10,0.25,0.1113,
w2v_self,spectral,10,0.5,0.1113,
w2v_self,spectral,10,0.75,0.1113,
