k,method,rank,mean_f1
4,w2v_self,124,0.21912464646464647
4,w2v_self,125,0.21912282828282828
4,sroberta,126,0.21902075471698113
4,gte,127,0.21751076923076923
4,gte,128,0.21677230769230768
4,gte,129,0.21671615384615386
4,sroberta,130,0.21589056603773585
4,w2v_self,131,0.21542363636363634
4,sroberta,132,0.21447610062893083
4,minilm,133,0.21372020202020203
4,minilm,134,0.21215353535353534
4,minilm,135,0.21085353535353538
4,minilm,136,0.20897490039840638
4,minilm,137,0.20848884462151396
4,w2v_pretrained,138,0.20741236559139783
4,w2v_pretrained,139,0.20619892473118281
4,minilm,140,0.2037617529880478
4,bge,141,0.20154459459459462
4,bge,142,0.20137702702702703
4,e5,143,0.20089439252336447
4,e5,144,0.20067570093457945
4,instructor,145,0.20045617283950617
4,e5,146,0.19999906542056073
4,sroberta,147,0.19986346153846155
4,instructor,148,0.1994993827160494
4,sroberta,149,0.19937403846153845
4,instructor,150,0.19850555555555555
4,sroberta,151,0.19770000000000001
4,bge,152,0.1940635135135135
4,fasttext_pretrained,153,0.19332923076923075
4,fasttext_pretrained,154,0.19174000000000002
4,glove_pretrained,155,0.18905413533834586
4,glove_pretrained,156,0.1870595238095238
4,glove_pretrained,157,0.1859142857142857
4,w2v_pretrained,158,0.1855016129032258
4,fasttext_pretrained,159,0.1833092105263158
4,fasttext_pretrained,160,0.18180986842105265
4,fasttext_pretrained,161,0.1801846153846154
4,glove_pretrained,162,0.17413809523809523
4,w2v_pretrained,163,0.17093938053097346
4,w2v_pretrained,164,0.17071681415929205
4,glove_pretrained,165,0.1664015037593985
4,sbert,166,0.16606119402985073
4,sbert,167,0.1657686567164179
4,w2v_pretrained,168,0.16481814159292035
4,sbert,169,0.16437164179104477
4,fasttext_pretrained,170,0.1642032894736842
4,glove_pretrained,171,0.16181578947368422
4,instructor,172,0.09713492063492064
4,instructor,173,0.09713492063492064
4,instructor,174,0.09713492063492064
5,mpnet,1,0.3422164141414141
5,mpnet,2,0.33918194444444444
5,bge,3,0.3364761363636364
5,minilm,4,0.33452121212121216
5,bge,5,0.331702398989899
5,bge,6,0.3313125
5,minilm,7,0.3307791666666667
5,gte,8,0.3295167929292929
5,mpnet,9,0.3282022727272727
5,bge,10,0.32450101010101007
5,mpnet,11,0.323847601010101
5,sroberta,12,0.32380113636363633
5,mpnet,13,0.3229276515151515
5,bge,14,0.32252613636363636
5,minilm,15,0.32146830808080806
5,gte,16,0.3214325757575758
5,sroberta,17,0.31932285353535356
5,bge,18,0.3191290404040404
5,mpnet,19,0.3191084595959596
5,minilm,20,0.31897285353535354
5,minilm,21,0.3188070707070707
5,gte,22,0.318357196969697
5,mpnet,23,0.31726553030303034
5,instructor,24,0.3161883838383838
5,mpnet,25,0.3150217171717172
5,gte,26,0.3135050505050505
5,gte,27,0.3121246212121212
5,gte,28,0.3118040404040404
5,sroberta,29,0.31121237373737376
5,gte,30,0.31058282828282824
5,mpnet,31,0.3095674242424242
5,e5,32,0.3095544191919192
5,minilm,33,0.3092959595959596
5,instructor,34,0.3086780303030303
5,bge,35,0.30733282828282826
5,instructor,36,0.30600770202020205
5,sroberta,37,0.30534343434343436
5,sroberta,38,0.30335328282828283
5,instructor,39,0.2997911616161616
5,e5,40,0.29939747474747475
5,bge,41,0.298992297979798
5,gte,42,0.29724381313131315
5,sbert,43,0.29604027777777775
5,instructor,44,0.29427601010101007
5,instructor,45,0.29424368686868685
5,e5,46,0.2941472222222222
5,fasttext_pretrained,47,0.29413762626262624
5,minilm,48,0.29279974747474746
5,sroberta,49,0.2924618686868687
5,sroberta,50,0.29210416666666666
5,gte,51,0.2920628787878788
5,sbert,52,0.2914436868686869
5,minilm,53,0.2911126262626263
5,instructor,54,0.29099608585858583
5,w2v_pretrained,55,0.2908991161616162
5,sroberta,56,0.28904002525252526
5,bge,57,0.2843045454545454
5,w2v_pretrained,58,0.28367512626262625
5,sbert,59,0.28362449494949493
5,w2v_pretrained,60,0.2828141414141414
5,minilm,61,0.280492803030303
5,instructor,62,0.28000492424242424
5,e5,63,0.27966906565656563
5,sroberta,64,0.2795756313131313
5,fasttext_pretrained,65,0.2788013888888889
5,e5,66,0.2768700757575758
5,sbert,67,0.2756612373737374
5,w2v_pretrained,68,0.27560820707070705
5,w2v_pretrained,69,0.2754729797979798
5,w2v_pretrained,70,0.27514734848484845
5,sbert,71,0.27261464646464645
5,e5,72,0.2705185606060606
5,e5,73,0.26956161616161617
5,fasttext_pretrained,74,0.26615883838383836
5,instructor,75,0.26553194444444445
5,sbert,76,0.2646635101010101
5,sbert,77,0.26375113636363634
5,fasttext_pretrained,78,0.25991641414141414
5,w2v_pretrained,79,0.25953712121212125
5,w2v_pretrained,80,0.2578392676767677
5,e5,81,0.25738232323232324
5,fasttext_pretrained,82,0.2567409090909091
5,e5,83,0.2557915404040404
5,glove_pretrained,84,0.25264217171717174
5,fasttext_pretrained,85,0.25227550505050506
