embedding,clustering,k,alpha,mean,std
fasttext_pretrained,kmeans,6,0.5,0.21972716450216448,0.07508094157530412
fasttext_pretrained,kmeans,6,0.75,0.23087543290043291,0.07921880318618975
fasttext_pretrained,kmeans,7,0.25,0.173277398989899,0.05852249035993861
fasttext_pretrained,kmeans,7,0.5,0.19052386363636364,0.0614829891162311
fasttext_pretrained,kmeans,7,0.75,0.20462941919191918,0.06626540366242906
fasttext_pretrained,kmeans,8,0.25,0.15312060606060607,0.04557147097958638
fasttext_pretrained,kmeans,8,0.5,0.17228161616161616,0.05185605861610099
fasttext_pretrained,kmeans,8,0.75,0.18776686868686868,0.05572178207182586
fasttext_pretrained,kmeans,9,0.25,0.13748227272727273,0.037333119752139175
fasttext_pretrained,kmeans,9,0.5,0.15604045454545454,0.04147876003497477
fasttext_pretrained,kmeans,9,0.75,0.1724040909090909,0.04476746445354041
fasttext_pretrained,kmeans,10,0.25,0.12468181818181817,0.0354605649184508
fasttext_pretrained,kmeans,10,0.5,0.14428181818181818,0.03580013712518175
fasttext_pretrained,kmeans,10,0.75,0.16207272727272726,0.03716486159079483
fasttext_pretrained,kmeans,11,0.25,0.11913333333333333,0.028690490452835456
fasttext_pretrained,kmeans,11,0.5,0.13665,0.03504725381538474
fasttext_pretrained,kmeans,11,0.75,0.15903333333333333,0.03154048864939197
fasttext_pretrained,kmeans,12,0.25,0.1083,
fasttext_pretrained,kmeans,12,0.5,0.1065,
fasttext_pretrained,kmeans,12,0.75,0.1351,
fasttext_pretrained,spectral,2,0.25,0.598880303030303,0.24215542448200614
fasttext_pretrained,spectral,2,0.5,0.6402954545454546,0.20702080418073052
fasttext_pretrained,spectral,2,0.75,0.6467136363636364,0.19914807392904998
fasttext_pretrained,spectral,3,0.25,0.40681,0.18435163068212834
fasttext_pretrained,spectral,3,0.5,0.4519413636363636,0.1612049719594075
fasttext_pretrained,spectral,3,0.75,0.46376772727272725,0.15434041929052347
fasttext_pretrained,spectral,4,0.25,0.3035371717171717,0.15253062423007727
fasttext_pretrained,spectral,4,0.5,0.34479333333333334,0.13749664411068527
fasttext_pretrained,spectral,4,0.75,0.35887030303030304,0.13666909617429338
fasttext_pretrained,spectral,5,0.25,0.2358445707070707,0.13269713973318326
fasttext_pretrained,spectral,5,0.5,0.2788013888888889,0.1265702748413552
fasttext_pretrained,spectral,5,0.75,0.29413762626262624,0.12955036458563035
fasttext_pretrained,spectral,6,0.25,0.18889902597402597,0.1164613653063442
fasttext_pretrained,spectral,6,0.5,0.2266518398268398,0.1198608955705275
fasttext_pretrained,spectral,6,0.75,0.23967099567099565,0.12294554345371336
